DATE,HOUR,TAVG,PREC,RHAVG,RAD,W_INT_AVG
2000-04-18,11,12.3,0,53.7,770.0,4.8
2000-04-18,12,13.7,0,37.1,810.0,4.7
2000-04-18,13,15.1,0,29.2,805.0,5.8
2000-04-18,14,16.4,0,30.5,745.0,6.9
2000-04-18,15,17.8,0,32.5,641.4,6.5
2000-04-18,16,17.4,0,31,496.1,6.6
2000-04-18,17,17,0,28.3,320.0,4.5
2000-04-18,18,16.6,0,30.3,140.7,4.5
2000-04-18,19,16.1,0,34.6,16.2,2.9
2000-04-18,20,15.7,0,40.2,0.0,2.0
2000-04-18,21,15.3,0,57.5,0.1,0.4
2000-04-18,22,14.2,0,71.3,0.1,0.2
2000-04-18,23,13.1,0,72.7,0.0,1.9
2000-04-19,0,12,0,65.7,0.0,5.4
2000-04-19,1,10.9,0,62.2,0.0,6.6
2000-04-19,2,9.8,0,64,0.0,5.7
2000-04-19,3,8.7,0,65.5,0.0,2.3
2000-04-19,4,8.6,0,69.8,0.0,2.7
2000-04-19,5,8.4,0,70.3,1.7,2.6
2000-04-19,6,8.3,0,68.9,62.4,1.4
2000-04-19,7,8.1,0,57.7,223.2,1.8
2000-04-19,8,8,0,44.2,408.2,3.7
2000-04-19,9,7.8,0,40,565.5,4.0
2000-04-19,10,8.9,0,39.4,693.6,3.7
2000-04-19,11,10,0,33.8,779.0,2.5
2000-04-19,12,11.1,0,31.4,815.0,2.0
2000-04-19,13,12.2,0,31.1,802.0,2.6
2000-04-19,14,13.3,0,29.2,738.0,2.1
2000-04-19,15,14.4,0,26.8,631.6,2.1
2000-04-19,16,14.2,0,28.2,482.6,2.6
2000-04-19,17,13.9,0,32.6,310.7,3.1
2000-04-19,18,13.7,0,37.3,138.7,2.5
2000-04-19,19,13.4,0,47,17.4,1.5
2000-04-19,20,13.2,0,62,0.2,1.7
2000-04-19,21,12.9,0,67,0.1,0.4
2000-04-19,22,11.4,0,74.6,0.0,0.2
2000-04-19,23,9.8,0,79.2,0.1,0.2
2000-04-20,0,8.3,0,84.7,0.1,0.3
2000-04-20,1,6.7,0,85.7,0.0,0.5
2000-04-20,2,5.2,0,90,0.0,0.2
2000-04-20,3,3.6,0,90.2,0.0,0.6
2000-04-20,4,4,0,91.9,0.0,0.4
2000-04-20,5,4.4,0,89,2.5,0.6
2000-04-20,6,4.8,0,87.1,79.8,0.4
2000-04-20,7,5.1,0,77.3,204.5,0.4
2000-04-20,8,5.5,0,60,365.9,0.6
2000-04-20,9,5.9,0,48.3,573.4,1.3
2000-04-20,10,7.8,0,38.9,632.4,1.3
2000-04-20,11,9.6,0,35.4,747.0,1.6
2000-04-20,12,11.5,0,35.1,810.0,2.0
2000-04-20,13,13.3,0,36.3,820.0,2.2
2000-04-20,14,15.2,0,36.9,731.0,3.3
2000-04-20,15,17,0,37.8,666.8,3.7
2000-04-20,16,16.7,0,38.7,429.7,3.0
2000-04-20,17,16.3,0,39.1,270.3,2.8
2000-04-20,18,16,0,45.3,95.4,2.2
2000-04-20,19,15.6,0,53.1,6.6,1.2
2000-04-20,20,15.3,0,64.6,0.0,1.2
2000-04-20,21,14.9,0,73.3,0.1,0.5
2000-04-20,22,13.6,0,78.8,0.1,0.3
2000-04-20,23,12.3,0,82.8,0.1,0.3
2000-04-21,0,11,0,88.2,0.0,0.5
2000-04-21,1,9.6,0,92.3,0.0,0.2
2000-04-21,2,8.3,0,93,0.0,0.4
2000-04-21,3,7,0,96,0.0,0.5
2000-04-21,4,7.2,0,97.5,0.1,0.2
2000-04-21,5,7.4,0,98,2.4,0.2
2000-04-21,6,7.6,0,96.5,76.0,0.2
2000-04-21,7,7.7,0,82.2,236.3,0.6
2000-04-21,8,7.9,0,70.3,409.7,1.6
2000-04-21,9,8.1,0,65,564.6,2.4
2000-04-21,10,9.9,0,57.1,690.7,2.0
2000-04-21,11,11.6,0,49.3,778.0,1.5
2000-04-21,12,13.4,0,41.3,824.0,2.0
2000-04-21,13,15.2,0,35.2,822.0,1.9
2000-04-21,14,16.9,0,30.3,760.0,1.7
2000-04-21,15,18.7,0,29.1,640.7,1.6
2000-04-21,16,18.3,0,28.1,471.9,1.4
2000-04-21,17,17.9,0,28.9,233.7,1.5
2000-04-21,18,17.5,0,36.2,136.7,1.1
2000-04-21,19,17.1,0,53.1,18.7,0.6
2000-04-21,20,16.7,0,58,0.1,2.0
2000-04-21,21,16.3,0,68.6,0.0,0.8
2000-04-21,22,15.4,0,77.3,0.0,0.7
2000-04-21,23,14.4,0,71.5,0.0,3.9
2000-04-22,0,13.5,0,75.5,0.0,1.7
2000-04-22,1,12.6,0,91.4,0.0,0.4
2000-04-22,2,11.6,0,93.3,0.0,1.1
2000-04-22,3,10.7,0,88.2,0.0,3.9
2000-04-22,4,10.3,0,89.2,0.0,4.5
2000-04-22,5,9.9,0,85.4,1.3,4.4
2000-04-22,6,9.5,0,81.1,13.9,2.5
2000-04-22,7,9.1,0,75.9,35.0,4.3
2000-04-22,8,8.7,0,72.5,78.1,4.2
2000-04-22,9,8.3,1,71.3,151.6,3.8
2000-04-22,10,8.7,0,66.6,289.1,3.9
2000-04-22,11,9.1,0,50.3,634.0,6.4
2000-04-22,12,9.5,0,46.5,601.4,7.4
2000-04-22,13,9.9,0,46.2,484.1,6.6
2000-04-22,14,10.3,1,37.4,655.9,7.3
2000-04-22,15,10.7,0,30,680.3,7.1
2000-04-22,16,10.5,0.79,25.5,438.2,6.4
2000-04-22,17,10.3,0,21.1,216.1,5.7
2000-04-22,18,10.1,0,19,173.2,5.5
2000-04-22,19,9.9,0,23.8,27.6,4.4
2000-04-22,20,9.7,0,33.8,0.1,3.4
2000-04-22,21,9.5,0,47.9,0.1,1.5
2000-04-22,22,8.3,0,57.3,0.0,0.4
2000-04-22,23,7.2,0,61.1,0.1,1.2
2000-04-23,0,6,0,67.4,0.1,1.0
2000-04-23,1,4.8,0,75.8,0.1,1.3
2000-04-23,2,3.7,0,72.9,0.0,1.2
2000-04-23,3,2.5,0,75.8,0.0,2.4
2000-04-23,4,2.6,0,77.5,0.0,1.5
2000-04-23,5,2.6,0,85.1,3.5,0.4
2000-04-23,6,2.7,0,80.4,78.8,0.9
2000-04-23,7,2.8,0,74.2,179.6,1.7
2000-04-23,8,2.8,0,68.7,252.7,1.3
2000-04-23,9,2.9,0,58.5,290.7,2.0
2000-04-23,10,3.8,0,49.5,473.1,5.3
2000-04-23,11,4.6,0,48.9,453.0,4.9
2000-04-23,12,5.5,0,47,469.1,5.6
2000-04-23,13,6.3,0,44.4,393.0,4.8
2000-04-23,14,7.2,0,40,455.8,3.8
2000-04-23,15,8,0,36.7,480.4,4.6
2000-04-23,16,7.9,0,30.4,424.4,5.0
2000-04-23,17,7.7,0,27.2,303.2,4.5
2000-04-23,18,7.6,0,28.3,154.7,3.9
2000-04-23,19,7.4,0,32.2,21.1,2.5
2000-04-23,20,7.3,0,43.9,0.1,0.9
2000-04-23,21,7.1,0,63.1,0.2,0.3
2000-04-23,22,6.4,0,63.5,0.0,3.1
2000-04-23,23,5.7,0,72.8,0.0,6.8
2000-04-24,0,5,0,83.6,0.1,3.9
2000-04-24,1,4.2,0,77.5,0.1,3.9
2000-04-24,2,3.5,0,76,0.0,3.9
2000-04-24,3,2.8,0,72.7,0.1,5.0
2000-04-24,4,2.5,0,73.4,0.0,3.9
2000-04-24,5,2.1,0,78.1,2.9,1.5
2000-04-24,6,1.8,0,73.9,108.2,1.3
2000-04-24,7,1.5,0,69.1,186.4,2.6
2000-04-24,8,1.1,0,60.2,336.9,4.6
2000-04-24,9,0.8,0,48.3,690.5,4.4
2000-04-24,10,1.8,0,42.6,562.0,4.6
2000-04-24,11,2.8,0,37.4,650.2,4.0
2000-04-24,12,3.8,0,32.5,636.4,3.6
2000-04-24,13,4.7,0,29.3,817.0,3.0
2000-04-24,14,5.7,0,26.5,786.0,2.2
2000-04-24,15,6.7,0,25.1,668.0,1.7
2000-04-24,16,6.7,0,23.3,524.5,1.9
2000-04-24,17,6.6,0,22.4,334.3,1.7
2000-04-24,18,6.6,0,22.6,154.2,1.4
2000-04-24,19,6.5,0,38.8,14.6,1.5
2000-04-24,20,6.5,0,54.3,0.1,1.5
2000-04-24,21,6.4,0,53,0.1,1.5
2000-04-24,22,6,0,50.2,0.0,1.8
2000-04-24,23,5.5,0,42.7,0.0,2.0
2000-04-25,0,5.1,0,37.6,0.0,2.2
2000-04-25,1,4.7,0,37.8,0.0,1.5
2000-04-25,2,4.2,0,42.8,0.0,0.5
2000-04-25,3,3.8,1,40.9,0.0,1.7
2000-04-25,4,4,0,43.9,0.0,0.5
2000-04-25,5,4.1,0,60.9,1.2,0.7
2000-04-25,6,4.3,0,68.5,8.1,1.3
2000-04-25,7,4.5,0,66.5,38.9,0.7
2000-04-25,8,4.6,0,53.7,142.9,1.4
2000-04-25,9,4.8,1,53.4,158.4,0.8
2000-04-25,10,5.3,0,77.5,164.5,1.9
2000-04-25,11,5.7,0,84.5,201.1,2.6
2000-04-25,12,6.2,0,83.6,383.2,1.3
2000-04-25,13,6.7,0,73.6,441.6,2.2
2000-04-25,14,7.1,0,66.7,287.4,3.7
2000-04-25,15,7.6,1.3,61.5,188.0,4.1
2000-04-25,16,7.5,0,61.8,136.9,3.8
2000-04-25,17,7.4,0,62.8,95.2,1.8
2000-04-25,18,7.3,0,63.8,46.9,1.3
2000-04-25,19,7.1,0,67.1,16.9,1.6
2000-04-25,20,7,0,73.9,0.1,0.3
2000-04-25,21,6.9,0,86.8,0.0,0.3
2000-04-25,22,5.8,0,91.7,0.1,0.3
2000-04-25,23,4.7,0,95.5,0.1,0.3
2000-04-26,0,3.7,0,97,0.0,0.4
2000-04-26,1,2.6,0,97.1,0.0,0.5
2000-04-26,2,1.5,0,96.8,0.0,0.6
2000-04-26,3,0.4,0,96.9,0.0,0.7
2000-04-26,4,0.8,0,96.7,0.0,0.5
2000-04-26,5,1.2,0,97.1,6.7,0.4
2000-04-26,6,1.6,0,92.3,121.6,0.5
2000-04-26,7,1.9,0,80.4,289.6,2.5
2000-04-26,8,2.3,0,69.3,461.3,3.1
2000-04-26,9,2.7,0,62.6,520.6,2.8
2000-04-26,10,4.3,0,55.6,643.7,2.9
2000-04-26,11,5.8,0,47.3,753.0,2.8
2000-04-26,12,7.4,0,38.2,832.0,2.8
2000-04-26,13,9,0,32.1,787.0,3.3
2000-04-26,14,10.5,0,30.6,705.0,3.4
2000-04-26,15,12.1,0,30.3,625.4,3.8
2000-04-26,16,12.2,0,26.4,507.5,3.3
2000-04-26,17,12.2,0,22.3,305.6,2.5
2000-04-26,18,12.3,0,27.4,93.5,1.5
2000-04-26,19,12.3,0,37.2,14.0,0.4
2000-04-26,20,12.4,0,52.4,0.1,1.0
2000-04-26,21,12.4,0,56.3,0.1,0.5
2000-04-26,22,11.3,0,54.8,0.0,0.3
2000-04-26,23,10.2,0,57.2,0.0,0.2
2000-04-27,0,9.1,0,66.5,0.0,0.2
2000-04-27,1,8,0,68.1,0.0,0.2
2000-04-27,2,6.9,0,67.3,0.0,0.3
2000-04-27,3,5.8,0,67.1,0.0,0.6
2000-04-27,4,6.4,0,64.1,0.0,0.7
2000-04-27,5,7,0,68.4,6.0,0.3
2000-04-27,6,7.6,0,59.7,86.8,0.9
2000-04-27,7,8.1,0,50.8,201.3,1.7
2000-04-27,8,8.7,0,41.8,448.0,2.2
2000-04-27,9,9.3,0,36.7,598.4,2.9
2000-04-27,10,11.4,0,32.5,715.0,3.8
2000-04-27,11,13.5,0,29.3,806.0,4.2
2000-04-27,12,15.6,0,26.7,843.0,4.7
2000-04-27,13,17.7,0,24.3,795.0,4.0
2000-04-27,14,19.8,0,22.3,552.0,3.5
2000-04-27,15,21.9,0,22,307.0,3.0
2000-04-27,16,21.4,0,22.9,202.0,2.1
2000-04-27,17,20.9,0,25.8,148.9,1.2
2000-04-27,18,20.4,0,34,72.6,0.3
2000-04-27,19,19.8,0,51.7,14.2,2.7
2000-04-27,20,19.3,0,56.6,0.1,9.4
2000-04-27,21,18.8,0,63.3,0.1,9.2
2000-04-27,22,16.7,0,67.9,0.0,7.3
2000-04-27,23,14.5,0,68.7,0.0,5.3
2000-04-28,0,12.4,0,75.4,0.1,5.7
2000-04-28,1,10.2,0,74.5,0.0,5.0
2000-04-28,2,8.1,0,71,0.1,5.4
2000-04-28,3,5.9,1,81.7,0.0,4.6
2000-04-28,4,5,0,90.3,0.0,3.5
2000-04-28,5,4.2,0,92.8,0.8,2.9
2000-04-28,6,3.3,0,95.8,6.5,1.4
2000-04-28,7,2.4,0,93.7,39.1,2.5
2000-04-28,8,1.6,0,92.2,70.4,4.9
2000-04-28,9,0.7,1,91.3,240.3,3.2
2000-04-28,10,1.8,0,76,345.7,3.8
2000-04-28,11,2.8,0,62.4,672.0,5.3
2000-04-28,12,3.9,0,54.4,691.6,4.8
2000-04-28,13,4.9,0,47.8,508.4,3.8
2000-04-28,14,6,0,39.3,596.7,4.2
2000-04-28,15,7,1.05,36.9,391.3,4.0
2000-04-28,16,7,0,34.1,459.7,4.5
2000-04-28,17,7.1,0,33.7,297.6,3.7
2000-04-28,18,7.1,0,32.7,145.2,4.5
2000-04-28,19,7.1,0,43,18.4,2.1
2000-04-28,20,7.2,0,61.9,0.4,1.1
2000-04-28,21,7.2,0,74.4,0.0,0.6
2000-04-28,22,6.6,0,72.8,0.1,1.8
2000-04-28,23,5.9,0,64.6,0.0,2.1
2000-04-29,0,5.3,0,60.6,0.0,4.2
2000-04-29,1,4.7,0,64.7,0.0,3.8
2000-04-29,2,4,0,67.6,0.0,4.0
2000-04-29,3,3.4,0,67.5,0.0,2.7
2000-04-29,4,3.4,0,68.8,0.0,0.9
2000-04-29,5,3.3,0,74.2,4.5,2.7
2000-04-29,6,3.3,0,76.1,62.3,1.7
2000-04-29,7,3.3,0,67.8,285.2,3.0
2000-04-29,8,3.2,0,61.5,470.3,3.8
2000-04-29,9,3.2,0,56.4,639.4,3.2
2000-04-29,10,4.3,0,48.1,724.0,2.8
2000-04-29,11,5.4,0,42,497.0,1.5
2000-04-29,12,6.5,0,39,649.2,2.4
2000-04-29,13,7.5,0,35.3,781.0,2.4
2000-04-29,14,8.6,0,31.6,786.0,2.0
2000-04-29,15,9.7,0,31.7,691.4,2.0
2000-04-29,16,9.6,0,28.1,560.1,1.4
2000-04-29,17,9.5,0,27.1,362.9,1.6
2000-04-29,18,9.4,0,29.1,191.7,1.4
2000-04-29,19,9.3,0,37.3,30.1,0.8
2000-04-29,20,9.2,0,57.7,0.3,0.8
2000-04-29,21,9.1,0,62.5,0.0,0.3
2000-04-29,22,8.1,0,69.6,0.0,0.2
2000-04-29,23,7,0,69.3,0.0,0.3
2000-04-30,0,6,0,74.8,0.0,0.2
2000-04-30,1,5,0,74,0.1,0.3
2000-04-30,2,3.9,0,68.1,0.0,0.4
2000-04-30,3,2.9,0,67.4,0.0,0.5
2000-04-30,4,3.6,0,66.8,0.0,0.9
2000-04-30,5,4.3,0,69.8,4.9,1.1
2000-04-30,6,5,0,67,94.7,1.3
2000-04-30,7,5.7,0,51.3,278.5,2.2
2000-04-30,8,6.4,0,43.9,460.1,2.9
2000-04-30,9,7.1,0,35.7,608.2,3.4
2000-04-30,10,9,0,32.8,667.2,3.4
2000-04-30,11,10.8,0,30.1,783.0,2.5
2000-04-30,12,12.7,0,27.3,851.0,2.6
2000-04-30,13,14.6,0,24.1,812.0,2.8
2000-04-30,14,16.4,0,20.7,785.0,2.2
2000-04-30,15,18.3,0,19,667.5,2.1
2000-04-30,16,18.3,0,20.2,530.7,1.9
2000-04-30,17,18.3,0,21,349.5,2.0
2000-04-30,18,18.3,0,23.9,185.1,1.9
2000-04-30,19,18.2,0,27.9,30.4,1.0
2000-04-30,20,18.2,0,46.8,0.3,0.4
2000-04-30,21,18.2,0,58,0.1,0.3
2000-04-30,22,16.5,0,60.9,0.0,0.3
2000-04-30,23,14.9,0,58.8,0.1,0.2
2000-05-01,0,9.5,0,58.5,0.1,0.3
2000-05-01,1,7.2,0,70,0.0,0.6
2000-05-01,2,6.9,0,66.7,0.1,0.3
2000-05-01,3,6.5,0,65.6,0.0,0.6
2000-05-01,4,8.7,0,55.5,0.0,1.2
2000-05-01,5,10.8,0,41.6,17.8,4.8
2000-05-01,6,11.2,0,35.9,83.0,5.1
2000-05-01,7,12.2,0,33.1,274.3,2.6
2000-05-01,8,13.7,0,30.7,463.2,2.9
2000-05-01,9,15.2,0,30.2,616.8,2.0
2000-05-01,10,16.7,0,28.3,738.0,1.9
2000-05-01,11,17.7,0,23.9,819.0,2.3
2000-05-01,12,18.1,0,22.2,848.0,2.2
2000-05-01,13,19.1,0,22.1,847.0,2.5
2000-05-01,14,19.7,0,22,779.0,1.9
2000-05-01,15,20.1,0,23.3,660.6,1.9
2000-05-01,16,20.6,0,23.2,520.6,1.4
2000-05-01,17,19.7,0,24.6,354.9,3.5
2000-05-01,18,18,0,28.7,157.4,3.3
2000-05-01,19,16.2,0,30.4,35.5,2.8
2000-05-01,20,14.3,0,35.4,0.2,2.5
2000-05-01,21,13.2,0,39.1,0.1,1.3
2000-05-01,22,11.4,0,47.8,0.0,1.7
2000-05-01,23,11.4,0,46.9,0.0,1.3
2000-05-02,0,13,0,41,0.0,1.6
2000-05-02,1,13.2,0,51.7,0.0,4.3
2000-05-02,2,11.2,0,74.8,0.0,7.4
2000-05-02,3,9.6,2,91.9,0.0,5.7
2000-05-02,4,9,2,93.2,0.0,5.1
2000-05-02,5,8.7,1,93.6,1.2,2.4
2000-05-02,6,8.7,0,93.7,22.8,2.8
2000-05-02,7,8.8,0,92.2,43.2,2.7
2000-05-02,8,9.3,0,81.9,213.8,4.4
2000-05-02,9,10.6,0,70.7,318.3,5.3
2000-05-02,10,11.4,0,65.9,338.9,5.2
2000-05-02,11,11.9,0,66.3,412.8,5.1
2000-05-02,12,12.5,0,61.9,521.4,4.5
2000-05-02,13,13.5,0,56.8,602.1,4.4
2000-05-02,14,14.1,0,52,558.3,2.7
2000-05-02,15,15.3,0,46.8,593.7,1.7
2000-05-02,16,15.5,0,45.7,398.9,1.7
2000-05-02,17,15.8,0,45.4,297.1,1.5
2000-05-02,18,15,0,49.6,139.2,0.8
2000-05-02,19,12.1,0,65.8,25.4,1.0
2000-05-02,20,9.8,0,76.1,0.3,0.8
2000-05-02,21,8.1,0,82.2,0.0,0.5
2000-05-02,22,7.4,0,85.2,0.1,0.4
2000-05-02,23,7.7,0,85.8,0.0,0.2
2000-05-03,0,7.7,0,86.9,0.0,0.2
2000-05-03,1,8.4,0,85.5,0.0,0.7
2000-05-03,2,9.1,0,82.7,0.0,0.7
2000-05-03,3,9.5,0,80.1,0.0,1.7
2000-05-03,4,9.5,0,78.7,0.0,1.0
2000-05-03,5,8.2,0,88.6,1.6,0.7
2000-05-03,6,8.4,0,90.1,39.0,0.8
2000-05-03,7,10.5,0,78.5,166.7,0.6
2000-05-03,8,11.8,0,70,205.1,0.7
2000-05-03,9,12.1,0,69.6,178.9,0.4
2000-05-03,10,12.9,0,68,267.2,0.9
2000-05-03,11,13.4,0,66.3,254.3,1.4
2000-05-03,12,12.9,0,72.3,266.1,2.7
2000-05-03,13,12.6,0,72.6,208.1,3.3
2000-05-03,14,11.6,1,76.9,116.1,4.8
2000-05-03,15,10.3,2,84.2,83.9,4.9
2000-05-03,16,8.9,2,89.7,40.4,2.4
2000-05-03,17,8.7,0,93.6,54.5,0.4
2000-05-03,18,9,0,93.3,36.1,0.4
2000-05-03,19,8.9,0,90.8,17.1,1.7
2000-05-03,20,8.8,0,84,0.5,2.1
2000-05-03,21,7.4,0,73.8,0.0,1.7
2000-05-03,22,5.1,0,79.6,0.1,1.6
2000-05-03,23,4.5,0,79.7,0.0,0.6
2000-05-04,0,5.1,0,72.7,0.0,1.4
2000-05-04,1,5.1,0,72,0.0,2.4
2000-05-04,2,5.1,0,73.6,0.0,1.1
2000-05-04,3,5,0,75.8,0.0,0.6
2000-05-04,4,4.4,0,80.2,0.0,3.2
2000-05-04,5,3.5,1,86.4,2.3,2.6
2000-05-04,6,3.4,0,88.8,25.7,1.9
2000-05-04,7,3.5,0,88.6,105.2,2.7
2000-05-04,8,4.6,0,84.7,213.9,2.7
2000-05-04,9,5.1,0,81.7,154.5,2.0
2000-05-04,10,6.2,0,75,279.4,2.0
2000-05-04,11,7.6,0,64.9,382.4,2.5
2000-05-04,12,8.7,0,59,580.9,3.4
2000-05-04,13,9,0,54.3,399.0,3.1
2000-05-04,14,9.8,0,50.5,375.4,2.9
2000-05-04,15,9.3,0,54.2,185.5,2.1
2000-05-04,16,10.5,0,51.8,390.6,1.4
2000-05-04,17,10.2,0,51,210.1,1.4
2000-05-04,18,9.7,0,56.2,144.0,1.1
2000-05-04,19,8.3,0,66.8,33.5,0.7
2000-05-04,20,5.4,0,82.6,0.5,0.3
2000-05-04,21,3.7,0,88.4,0.1,0.3
2000-05-04,22,3.3,0,90.6,0.0,0.4
2000-05-04,23,3.3,0,90.3,0.0,0.4
2000-05-05,0,3.7,0,89.5,0.0,0.2
2000-05-05,1,3.2,0,91.6,0.0,0.2
2000-05-05,2,2.6,0,92.5,0.0,0.2
2000-05-05,3,2.3,0,93.9,0.0,0.2
2000-05-05,4,2.3,0,93.4,0.0,0.2
2000-05-05,5,2.4,0,94.2,4.3,0.2
2000-05-05,6,2.9,0,93.9,50.6,0.5
2000-05-05,7,6.5,0,81.1,228.7,0.3
2000-05-05,8,9.5,0,65,499.6,1.1
2000-05-05,9,9.8,0,66.9,565.6,2.2
2000-05-05,10,10.6,0,66.3,598.8,2.6
2000-05-05,11,8.9,0,70.7,121.3,3.7
2000-05-05,12,8.5,0,72.6,506.5,5.2
2000-05-05,13,8.6,0,68.2,640.4,7.6
2000-05-05,14,8.7,0,63.4,675.9,5.5
2000-05-05,15,9.3,0,52.7,434.5,5.2
2000-05-05,16,9.6,0,47.6,429.2,5.6
2000-05-05,17,9.4,0,43.9,295.5,4.4
2000-05-05,18,8.7,0,47.7,103.3,3.4
2000-05-05,19,8.4,0,48.8,38.6,2.6
2000-05-05,20,6,0,57.8,0.9,0.8
2000-05-05,21,2.4,0,80.2,0.1,0.3
2000-05-05,22,0.6,0,86.6,0.0,0.5
2000-05-05,23,-0.1,0,87.1,0.0,0.7
2000-05-06,0,0.2,0,80.1,0.0,0.6
2000-05-06,1,-1.6,0,89.4,0.1,0.6
2000-05-06,2,-2,0,90.2,0.0,0.7
2000-05-06,3,-2.5,0,93.1,0.0,0.3
2000-05-06,4,-2.5,0,92.3,0.0,0.4
2000-05-06,5,-2.6,0,91.6,15.4,0.4
2000-05-06,6,-1.1,0,84.2,150.9,0.4
2000-05-06,7,3.9,0,69.3,314.2,1.4
2000-05-06,8,5.9,0,56.4,489.6,2.6
2000-05-06,9,7.1,0,51.6,547.2,2.8
2000-05-06,10,8.6,0,45.8,706.0,2.7
2000-05-06,11,9.4,0,38.6,731.0,2.4
2000-05-06,12,11.1,0,33.7,927.0,2.7
2000-05-06,13,11.6,0,32.7,853.0,3.0
2000-05-06,14,11.4,0,33.3,540.4,1.7
2000-05-06,15,11.6,0,32.9,442.2,1.9
2000-05-06,16,11.5,0,34.1,386.2,2.7
2000-05-06,17,11,0,36.1,191.6,0.9
2000-05-06,18,11.8,0,30.7,217.4,2.4
2000-05-06,19,9.4,0,37.5,45.4,1.5
2000-05-06,20,5.1,0,58.5,1.1,0.3
2000-05-06,21,3.1,0,66.5,0.0,0.4
2000-05-06,22,2.2,0,69.1,0.0,0.9
2000-05-06,23,1.6,0,71,0.0,0.6
2000-05-07,0,1.8,0,65.3,0.0,0.4
2000-05-07,1,1.8,0,61.8,0.1,0.3
2000-05-07,2,1,0,64.6,0.0,0.5
2000-05-07,3,-1,0,76.4,0.0,0.5
2000-05-07,4,-1.8,0,80.7,0.0,0.4
2000-05-07,5,-2.3,0,81.7,18.7,0.4
2000-05-07,6,1.4,0,67.9,139.8,0.2
2000-05-07,7,5.6,0,58.6,299.4,0.4
2000-05-07,8,7.8,0,51.1,475.6,1.0
2000-05-07,9,10.7,0,37.7,632.1,1.5
2000-05-07,10,12.2,0,30.6,752.0,1.8
2000-05-07,11,13.1,0,27.9,857.0,2.3
2000-05-07,12,14,0,22.4,888.0,2.4
2000-05-07,13,14.2,0,19.3,838.0,2.9
2000-05-07,14,14.5,0,17.6,774.0,2.8
2000-05-07,15,14.8,0,16.6,658.5,3.4
2000-05-07,16,14.9,0,16.8,523.4,2.7
2000-05-07,17,14.7,0,17.3,361.4,2.2
2000-05-07,18,13.6,0,19.9,189.8,2.4
2000-05-07,19,10.5,0,32,47.5,2.2
2000-05-07,20,6.1,0,48.6,0.8,1.0
2000-05-07,21,6,0,46.4,0.1,0.6
2000-05-07,22,5.4,0,48.2,0.0,0.9
2000-05-07,23,4.4,0,52.7,0.0,0.5
2000-05-08,0,2.5,0,62.6,0.1,0.3
2000-05-08,1,1.6,0,68.4,0.1,0.4
2000-05-08,2,1.4,0,71.9,0.0,0.3
2000-05-08,3,1.4,0,75.3,0.0,0.2
2000-05-08,4,2,0,77.2,0.0,0.3
2000-05-08,5,3,0,75.3,8.1,1.1
2000-05-08,6,4.3,0,70.1,50.2,1.4
2000-05-08,7,7.7,0,49.8,193.5,1.5
2000-05-08,8,9.1,0,45.7,242.8,1.8
2000-05-08,9,11.7,0,40.6,563.7,2.2
2000-05-08,10,12.1,0,42.5,429.5,1.5
2000-05-08,11,13,0,43,473.6,1.9
2000-05-08,12,15.4,0,34.5,906.0,1.7
2000-05-08,13,16,0,33.4,752.0,2.1
2000-05-08,14,15.8,0,32,536.4,2.6
2000-05-08,15,17,0,24.1,672.3,4.7
2000-05-08,16,16.1,0,26.9,355.0,4.4
2000-05-08,17,15.6,0,28.6,242.9,4.0
2000-05-08,18,14.3,0,35.5,101.7,4.3
2000-05-08,19,12.9,0,44.3,22.7,2.3
2000-05-08,20,10.4,0,66.2,0.1,3.9
2000-05-08,21,9.1,0,72.5,0.0,0.7
2000-05-08,22,8,0,77.9,0.1,0.3
2000-05-08,23,6.4,0,85,0.0,0.8
2000-05-09,0,7.2,0,80.6,0.0,0.4
2000-05-09,1,7.4,0,77.5,0.0,0.6
2000-05-09,2,7.9,0,71.5,0.0,0.7
2000-05-09,3,6.4,0,81,0.0,0.3
2000-05-09,4,5.6,0,87.5,0.0,0.4
2000-05-09,5,6.1,1,89.6,1.8,1.1
2000-05-09,6,6,1,93.5,35.9,0.7
2000-05-09,7,6.9,0,90.6,118.9,0.6
2000-05-09,8,7.6,0,89.4,186.6,1.2
2000-05-09,9,8.4,0,80.7,326.7,2.1
2000-05-09,10,9.6,0,74.7,499.2,2.3
2000-05-09,11,10.7,0,67.2,733.0,3.0
2000-05-09,12,11.3,0,64.1,698.1,3.5
2000-05-09,13,12.2,0,58.5,648.8,3.2
2000-05-09,14,11.5,0,61.5,392.2,3.3
2000-05-09,15,9.8,4,66.7,209.9,4.1
2000-05-09,16,5.2,1,91,138.2,4.8
2000-05-09,17,6.9,0,85.5,169.5,2.0
2000-05-09,18,8.1,0,75.1,112.0,3.4
2000-05-09,19,7.6,0,68.9,44.4,3.5
2000-05-09,20,6.9,0,69,1.0,3.5
2000-05-09,21,6.3,0,66,0.0,3.4
2000-05-09,22,5,0,65.4,0.1,1.9
2000-05-09,23,3,0,76.4,0.0,0.6
2000-05-10,0,1.4,0,84.7,0.0,0.7
2000-05-10,1,1.9,0,81.9,0.0,1.2
2000-05-10,2,0.4,0,88.4,0.0,0.6
2000-05-10,3,-0.2,0,91.3,0.1,0.7
2000-05-10,4,1,0,84.2,0.1,0.9
2000-05-10,5,1.3,0,79.4,18.2,1.1
2000-05-10,6,3,0,73.5,185.8,0.8
